intial len of rule 1397
Iteration over rules is done initial precision: [1.0]  final precision:[0.994314143567875]
Final Rules len 1385
========================train===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   99.29 |
| accuracy          |   99.29 |
| f1                |   99.29 |
| precision         |   99.3  |
| recall            |   99.29 |


		Classification report [train] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.99      1.00      0.99       181
      Normal_Weight       0.99      0.97      0.98       191
     Obesity_Type_I       1.00      0.99      1.00       234
    Obesity_Type_II       1.00      0.99      0.99       198
   Obesity_Type_III       1.00      1.00      1.00       216
 Overweight_Level_I       0.98      0.99      0.99       193
Overweight_Level_II       0.98      1.00      0.99       194

           accuracy                           0.99      1407
          macro avg       0.99      0.99      0.99      1407
       weighted avg       0.99      0.99      0.99      1407

================================================================
========================test===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   81.42 |
| accuracy          |   81.68 |
| f1                |   82.04 |
| precision         |   84.19 |
| recall            |   81.68 |


		Classification report [test] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.90      0.88      0.89        91
      Normal_Weight       0.83      0.57      0.68        96
     Obesity_Type_I       0.91      0.80      0.85       117
    Obesity_Type_II       0.99      0.88      0.93        99
   Obesity_Type_III       0.94      1.00      0.97       108
 Overweight_Level_I       0.76      0.73      0.74        97
Overweight_Level_II       0.54      0.83      0.65        96

           accuracy                           0.82       704
          macro avg       0.84      0.81      0.82       704
       weighted avg       0.84      0.82      0.82       704

================================================================
Rules set ::
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.256,0.376])', '(Height in [0.648,0.742])', '(Weight in [0.56,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.597])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.545])', '(SCC == 0.0)', '(FAF in [0.264,0.454])', '(TUE in [0.0,0.429])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.379,0.436])', '(Height in [0.671,0.672])', '(Weight in [0.477,0.483])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.636,0.951])', '(NCP in [0.245,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.386,0.8])', '(SCC == 0.0)', '(FAF in [0.667,0.705])', '(TUE in [0.207,0.292])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_III]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.145,0.249])', '(Height in [0.475,0.564])', '(Weight in [0.489,0.695])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.337])', '(SCC == 0.0)', '(FAF in [0.106,0.561])', '(TUE in [0.39,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.049,0.122])', '(Height in [0.342,0.362])', '(Weight in [0.104,0.194])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.155,0.187])', '(Height in [0.423,0.522])', '(Weight in [0.412,0.418])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.658,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.053,0.666])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.073,0.073])', '(Height in [0.382,0.844])', '(Weight in [0.127,0.209])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,1.0])', '(SCC == 1.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.11,0.152])', '(Height in [0.966,0.991])', '(Weight in [0.594,0.617])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.244,0.333])', '(TUE in [0.5,0.507])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.355%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.119,0.249])', '(Height in [0.475,0.63])', '(Weight in [0.489,0.709])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.918])', '(SCC == 0.0)', '(FAF in [0.106,0.473])', '(TUE in [0.408,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.249,0.254])', '(Height in [0.469,0.475])', '(Weight in [0.489,0.491])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.263])', '(SCC == 0.0)', '(FAF in [0.074,0.106])', '(TUE in [0.448,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.094,0.122])', '(Height in [0.221,0.402])', '(Weight in [0.244,0.269])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.0,0.78])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.165,0.249])', '(Height in [0.475,0.57])', '(Weight in [0.489,0.72])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.243])', '(SCC == 0.0)', '(FAF in [0.106,0.65])', '(TUE in [0.435,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.395,0.399])', '(Height in [0.751,0.883])', '(Weight in [0.653,0.673])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.945,0.969])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 1.0)', '(CH2O in [0.14,0.239])', '(SCC == 0.0)', '(FAF in [0.314,0.316])', '(TUE in [0.004,0.68])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.244,0.376])', '(Height in [0.68,0.742])', '(Weight in [0.57,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.368,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.521])', '(SCC == 0.0)', '(FAF in [0.264,0.464])', '(TUE in [0.0,0.196])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.145,0.149])', '(Height in [0.622,0.638])', '(Weight in [0.119,0.129])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.686,0.986])', '(NCP in [0.864,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.632,0.947])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.422,0.505])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.293,0.39])', '(Height in [0.261,0.965])', '(Weight in [0.216,0.47])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.22,0.432])', '(Height in [0.33,0.493])', '(Weight in [0.457,0.476])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.898,0.94])', '(NCP in [0.234,0.377])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.003])', '(SCC == 0.0)', '(FAF in [0.359,0.663])', '(TUE in [0.0,0.529])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.146,0.255])', '(Height in [0.503,0.603])', '(Weight in [0.291,0.366])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.831])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.184,1.0])', '(TUE in [0.0,0.329])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.287,0.366])', '(Height in [0.615,0.62])', '(Weight in [0.545,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.214,0.434])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.512,0.559])', '(SCC == 0.0)', '(FAF in [0.0,0.162])', '(TUE in [0.307,0.348])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.122,0.366])', '(Height in [0.422,0.603])', '(Weight in [0.157,0.254])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 4.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.389,0.41])', '(Height in [0.369,0.402])', '(Weight in [0.222,0.26])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.526,0.686])', '(NCP in [0.617,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.014,0.486])', '(SCC == 0.0)', '(FAF in [0.076,0.225])', '(TUE in [0.0,0.152])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_III]  - coverage[0.569%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.249,0.267])', '(Height in [0.361,0.475])', '(Weight in [0.489,0.491])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.605])', '(SCC == 0.0)', '(FAF in [0.038,0.106])', '(TUE in [0.302,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.399,0.399])', '(Height in [0.751,0.843])', '(Weight in [0.653,0.661])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.969,0.97])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 1.0)', '(CH2O in [0.172,0.239])', '(SCC == 0.0)', '(FAF in [0.308,0.316])', '(TUE in [0.68,0.716])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.261,0.4])', '(Height in [0.214,0.273])', '(Weight in [0.293,0.309])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.568])', '(NCP in [0.0,0.364])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.253,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.26,0.26])', '(Height in [0.417,0.432])', '(Weight in [0.529,0.537])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.302,0.305])', '(SCC == 0.0)', '(FAF in [0.01,0.01])', '(TUE in [0.1,0.236])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[1.99%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.081,0.249])', '(Height in [0.475,0.721])', '(Weight in [0.489,0.756])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.915])', '(SCC == 0.0)', '(FAF in [0.106,0.594])', '(TUE in [0.395,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.569%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.249,0.262])', '(Height in [0.359,0.475])', '(Weight in [0.489,0.509])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.744])', '(SCC == 0.0)', '(FAF in [0.022,0.106])', '(TUE in [0.228,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.152,0.174])', '(Height in [0.294,0.298])', '(Weight in [0.029,0.044])', '(family_history_with_overweight == 0.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.242,0.527])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.722,0.827])', '(SCC == 0.0)', '(FAF in [0.301,0.439])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.049,0.268])', '(Height in [0.342,0.603])', '(Weight in [0.224,0.306])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.0,0.0])', '(CAEC == 1.0)', '(SMOKE == 1.0)', '(CH2O in [0.5,0.5])', '(SCC == 1.0)', '(FAF in [0.333,0.667])', '(TUE in [0.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.094,0.097])', '(Height in [0.606,0.621])', '(Weight in [0.306,0.306])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.137,0.246])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.604,0.826])', '(SCC == 0.0)', '(FAF in [0.88,0.959])', '(TUE in [0.354,0.477])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.634,0.634])', '(Height in [0.603,0.603])', '(Weight in [0.53,0.579])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.611])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.363])', '(SCC == 0.0)', '(FAF in [0.119,0.333])', '(TUE in [0.0,0.0])', '(CALC == 1.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.122,0.16])', '(Height in [0.651,0.704])', '(Weight in [0.56,0.576])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.466])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.176,0.195])', '(Height in [0.32,0.402])', '(Weight in [0.334,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.547])', '(NCP in [0.579,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.629,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.744])', '(TUE in [0.098,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.22,0.244])', '(Height in [0.503,0.503])', '(Weight in [0.328,0.343])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.17,0.201])', '(Height in [0.802,0.803])', '(Weight in [0.615,0.622])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.406,0.532])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.17,0.527])', '(SCC == 0.0)', '(FAF in [0.143,0.278])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.073,0.073])', '(Height in [0.468,0.476])', '(Weight in [0.381,0.387])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.694,0.869])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.39,0.499])', '(SCC == 0.0)', '(FAF in [0.248,0.451])', '(TUE in [0.234,0.46])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.073,0.439])', '(Height in [0.603,0.603])', '(Weight in [0.343,0.343])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.152,0.178])', '(Height in [0.966,1.0])', '(Weight in [0.581,0.594])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.244,0.325])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.195,0.268])', '(Height in [0.543,0.543])', '(Weight in [0.194,0.201])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 4.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.283,0.376])', '(Height in [0.69,0.742])', '(Weight in [0.591,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.501])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.669])', '(SCC == 0.0)', '(FAF in [0.264,0.299])', '(TUE in [0.0,0.041])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.156,0.249])', '(Height in [0.475,0.689])', '(Weight in [0.489,0.738])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.841])', '(SCC == 0.0)', '(FAF in [0.106,0.44])', '(TUE in [0.45,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.047,0.113])', '(Height in [0.204,0.234])', '(Weight in [0.119,0.169])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.377,0.954])', '(NCP in [0.099,0.565])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.311,0.5])', '(SCC == 1.0)', '(FAF in [0.037,0.18])', '(TUE in [0.001,0.972])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.252,0.622])', '(Height in [0.593,0.679])', '(Weight in [0.539,0.568])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.294,0.647])', '(NCP in [0.617,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.435,0.558])', '(SCC == 0.0)', '(FAF in [0.306,0.514])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.249,0.267])', '(Height in [0.35,0.475])', '(Weight in [0.472,0.489])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.034,0.076])', '(SCC == 0.0)', '(FAF in [0.01,0.106])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.245,0.376])', '(Height in [0.631,0.742])', '(Weight in [0.553,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.206,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.501])', '(SCC == 0.0)', '(FAF in [0.264,0.531])', '(TUE in [0.0,0.001])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.122,0.171])', '(Height in [0.603,0.784])', '(Weight in [0.418,0.485])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [1.0,1.0])', '(TUE in [0.0,1.0])', '(CALC == 3.0)', '(MTRANS == 2.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.1,0.116])', '(Height in [0.737,0.815])', '(Weight in [0.355,0.373])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.008,0.589])', '(SCC == 0.0)', '(FAF in [0.0,0.112])', '(TUE in [0.002,0.187])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.094,0.094])', '(Height in [0.201,0.221])', '(Weight in [0.244,0.253])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.78])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.758])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.924%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.268,0.268])', '(Height in [0.347,0.418])', '(Weight in [0.536,0.544])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.852,0.889])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.026,0.147])', '(CALC == 2.0)', '(MTRANS == 3.0)']
